WSAW,PO/LOT,Comment,Wafer id,TTV,Warp,Bow,Wav ind,Entry Warp 10mm,Entry Warp 20mm,Entry Warp 30mm,Exit Warp 10mm,Exit Warp 20mm,Exit Warp 30mm,Entry wav,Exit wav
WSAWB20,INL-QX-V6E,002*31.6*TM1050 *New (P1) -398*Wire-03*0073*T999T999*23033102,UGB39AH0120,13.1,11.18,1.26,0.93,4.51,5.31,5.31,1.11,2.56,3.53,0.93,0.61
2023/4/1 17:20,UGB39AH,,UGB39AH0320,13.2,10.37,1.36,0.77,4.2,5.02,5.02,2.43,3.69,4.38,0.65,0.46
,,,UGB39AH0520,13.49,10.05,0.97,0.82,3.32,4.28,4.5,2.13,3.77,4.19,0.57,0.59
,,,UGB39AH0820,14.4,10.66,0.45,0.81,2.54,3.44,3.44,2.68,2.91,3.23,0.51,0.34
,,,UGB39AH1020,14.21,9.39,-0.05,1.04,2.15,3.25,3.25,3.92,3.94,3.94,0.39,0.43
,,,UGB39AH1208,14.5,9.4,-0.79,1.07,2.62,4.92,5.34,5.73,7.15,7.15,0.73,0.65
WSAWB20,T01-QC-U07,050*29.8*Other * A-389*Wire-01*0002*T235T218*23033002,UIF1CAF0120,10.92,7.67,0.92,0.56,2.35,2.35,2.35,-1.38,1.79,3.22,0.25,0.53
2023/3/30 21:55,UIF1CAF,,UIF1CAF0320,11.08,6.51,0.25,0.53,1.62,1.62,1.62,1.24,1.24,1.24,0.42,0.5
,,,UIF1CAF0520,11.78,6.01,0.38,0.65,1.49,1.49,1.52,1.02,1.02,-1.69,0.39,0.62
,,,UIF1CAF0720,12.74,6.48,-0.5,0.78,-1.29,-1.46,1.64,1.13,-1.38,-2.35,0.46,0.53
,,,UIF1CAF0920,12.7,6.92,-0.39,0.76,-2.02,-2.05,-2.05,1.09,-1.42,-2.41,0.48,0.72
,,,UIF1CAF1120,13.51,8.25,-0.56,0.83,-1.42,-1.63,2.26,5.41,6.37,6.37,0.53,0.83
WSAWB20,GSM-QY-03L,047*30.7*Other * A-354*Wire-01*0058*T016T027*23032802,PEJR0AE0120,8.89,6.81,-0.1,0.6,3.49,3.65,3.69,-0.59,1.68,2.46,0.26,0.6
2023/3/28 23:56,PEJR0AE,,PEJR0AE0320,9.67,5.43,-0.15,0.69,3.85,4.09,4.61,-0.87,1.71,2.64,0.29,0.69
,,,PEJR0AE0520,9.33,4.7,0.1,0.48,3.09,3.89,3.99,0.39,1.27,1.47,0.28,0.44
,,,PEJR0AE0820,9.5,4.88,-0.1,0.47,1.35,1.71,2.06,0.56,0.75,0.75,0.15,0.23
,,,PEJR0AE1020,9.95,5.03,-0.1,0.39,0.89,2.08,3.17,1.37,1.88,1.88,0.35,0.29
,,,PEJR0AE1208,9.35,10.07,-0.04,0.54,2.92,5.42,7.34,5.92,6.38,6.38,0.31,0.63
WSAWB20,TSM-QX-20K,046*29.2*Other * A-343*Wire-03*0202*T033T037*23032703,UIA45AK0120,9.67,8.87,1.32,0.58,2.01,2.01,-2.21,-1.97,3.78,4.44,0.48,0.57
2023/3/28 06:12,UIA45AK,,UIA45AK0320,9.5,7.74,1.49,0.35,1.45,1.45,1.45,1.3,2.62,3.84,0.3,0.28
,,,UIA45AK0520,10.35,8.55,1.09,0.45,1.48,-1.6,-2.48,2.01,2.97,4.18,0.37,0.21
,,,UIA45AK0720,10.31,7.89,1.09,0.5,-1.33,-2.04,-2.59,2.22,2.91,3.37,0.34,0.17
,,,UIA45AK0920,10.75,6.14,0.4,0.73,-1.94,-2.29,-2.29,1.59,2.77,2.77,0.34,0.28
,,,UIA45AK1108,11.52,6.78,0.28,0.88,-1.55,-2.09,-2.09,3.71,4.4,4.66,0.41,0.42
WSAWB20,T01-QC-U07,045*27.9*Other * A-330*Wire-02*0116*T033T037*23032602,UIF0ZAE0120,10.01,8.05,1.46,0.58,1.73,1.73,-2.16,-1.64,3.34,3.34,0.33,0.6
2023/3/27 14:38,UIF0ZAE,,UIF0ZAE0320,9.86,7.56,1.25,0.59,-2.44,-2.44,-2.44,0.64,2.05,2.46,0.48,0.24
,,,UIF0ZAE0520,9.88,7.16,1.04,0.59,-2.17,-2.26,-3.46,0.77,1.77,1.77,0.39,0.34
,,,UIF0ZAE0720,9.72,7.34,1.02,0.52,-2.99,-3.13,-4.01,0.72,1.55,1.71,0.48,0.37
,,,UIF0ZAE0920,11.16,8.33,0.32,0.81,-3.2,-3.26,-3.56,2.56,3.37,3.37,0.54,0.81
,,,UIF0ZAE1101,11.42,9.12,0.05,0.83,-2.05,-2.75,-2.75,8.04,8.69,8.69,0.54,0.84
WSAWB20,T01-QC-U07,044*30.7*Other * A-316*Wire-01*0054*T033T037*23032601,UIF1BAI0120,9.63,8.7,1.19,0.67,2.58,2.58,2.58,0.95,2.69,3.39,0.53,0.48
2023/3/26 23:35,UIF1BAI,,UIF1BAI0320,9.16,7.63,0.86,0.59,1.41,-2.22,-2.22,0.52,1.32,2.21,0.4,0.18
,,,UIF1BAI0520,9.51,7.99,0.69,0.52,1.31,-2.1,-2.54,1.14,1.75,2.44,0.39,0.24
,,,UIF1BAI0820,9.55,7.3,0.14,0.5,-2.27,-2.91,-2.91,0.84,1.1,1.1,0.46,0.27
,,,UIF1BAI1020,10.58,6.73,-0.63,0.52,-2.64,-3.54,-3.54,2.09,2.09,2.09,0.53,0.42
,,,UIF1BAI1201,10.41,6.02,-0.52,0.59,-1.89,-2.4,2.6,5.5,5.77,5.77,0.49,0.49
WSAWB20,T01-QC-U07,043*27.5*Other *New (P1) -295*Wire-03*0038*T006T214*23032502,UIF0YAH0120,11.87,11.46,1.01,0.65,-1.94,-2.43,-4.26,2.52,2.61,2.71,0.35,0.41
2023/3/26 08:10,UIF0YAH,,UIF0YAH0320,11.57,8.71,0.51,0.7,-1.33,-2.06,-2.63,1.45,1.85,2.33,0.18,0.28
,,,UIF0YAH0520,12.45,8.65,-0.6,0.88,-1.24,-2.33,-2.5,1.35,1.35,2.28,0.26,0.28
,,,UIF0YAH0720,12.77,10.08,-0.64,0.76,-1.25,-2.41,-2.77,1.14,1.14,2.08,0.26,0.23
,,,UIF0YAH0920,14.23,9.98,-0.78,0.61,-1.55,-1.95,-2.91,1.13,-1.21,-1.21,0.16,0.25
,,,UIF0YAH1101,13.94,10.44,-0.73,0.56,-1.36,-1.36,-1.92,1.06,1.06,1.35,0.33,0.26
WSAWB20,T01-QC-U07,042*27*Other *New (P1) -279*Wire-02*0075*T006T214*23032502,UIF0ZAN0120,12.54,9.02,2.06,0.68,3.66,3.66,3.66,-1.69,3.25,4.21,0.54,0.64
2023/3/25 16:51,UIF0ZAN,,UIF0ZAN0220,12.13,9.72,1.86,0.64,3.39,3.39,3.39,-1.17,3.44,4.69,0.44,0.64
,,,UIF0ZAN0420,12.32,7.87,0.82,0.64,1.8,3.09,3.09,-1.22,-1.22,2.11,0.23,0.22
,,,UIF0ZAN0620,13.01,6.68,0.98,0.56,1.48,2.33,2.78,-1.3,-1.3,1.41,0.25,0.19
,,,UIF0ZAN0820,13.96,6.96,0.4,0.43,1.14,1.68,1.88,-0.9,1.57,2.21,0.22,0.19
,,,UIF0ZAN1008,14.66,6.11,0.18,0.35,0.92,1.15,1.39,1.39,2.17,2.78,0.24,0.25
WSAWB20,TSM-QC-H4N,041*30.5*Other *New (P1) -264*Wire-01*0027*T006T214*23032402,UAGHQAA0120,11.62,11.36,1.51,0.73,3.8,3.8,3.8,-1.78,4.38,6.02,0.68,0.73
2023/3/25 00:32,UAGHQAA,,UAGHQAA0320,12.65,9.25,1.61,0.7,3.36,3.78,3.78,1.02,2.7,4.75,0.43,0.65
,,,UAGHQAA0520,12.33,7,0.63,0.6,2.76,2.76,2.76,0.79,1.57,3.54,0.43,0.59
,,,UAGHQAA0820,13.84,7.7,0.43,0.59,1.36,2.12,2.16,1.03,1.89,3.13,0.46,0.41
,,,UAGHQAA1020,13.33,6.64,1.54,0.73,1.01,-2.32,-2.32,1.29,2.17,3.26,0.59,0.39
,,,UAGHQAA1201,14.99,6.6,-0.17,0.88,1.64,2.61,2.61,4.74,5.03,5.75,0.54,0.32
WSAWB20,TSM-QC-H4N,040*30.1*Other *New (P1) -255*Wire-03*0038*T237T215*23032303,UGIXRAH0120,11.83,14.49,2.24,0.67,2.19,-2.94,-3.3,-2.67,-2.67,3.24,0.61,0.55
2023/3/24 08:37,UGIXRAH,,UGIXRAH0320,11.27,12.32,2.1,0.84,1.47,-1.65,-1.65,-1.68,-1.68,2.46,0.46,0.84
,,,UGIXRAH0520,11.53,12.04,2.28,0.79,-1.41,-2.3,-2.3,-1.09,1.13,2.09,0.45,0.79
,,,UGIXRAH0720,11.95,12.92,1.85,0.93,-2.03,-3.3,-3.3,-0.6,1.31,2.22,0.51,0.93
,,,UGIXRAH0920,11.79,13.61,2.16,1.02,-2.84,-3.41,-3.41,0.52,1.95,2.24,0.55,1.02
,,,UGIXRAH1120,12.25,15.79,2.25,1.06,-2.5,-3.35,-3.35,3.47,5.59,5.86,0.68,1.06
WSAWB20,TSM-QC-H4N,039*30.4*Other *New (P1) -242*Wire-02*0104*T237T215*23032303,UHH07AA0120,11.59,10.25,-0.3,0.98,2.39,2.39,2.39,-1.31,2.07,3.83,0.39,0.96
2023/3/23 17:59,UHH07AA,,UHH07AA0320,11.58,8.85,-0.52,1.15,1.7,2.27,2.27,0.83,1.68,3.48,0.23,1.15
,,,UHH07AA0520,12.3,7.93,-0.53,1.16,1.57,1.57,1.57,0.95,1.11,3.1,0.28,1.16
,,,UHH07AA0820,12.73,8.8,-0.4,1.04,-1.47,-2.51,-2.51,0.8,1.04,2.47,0.4,1.04
,,,UHH07AA1020,12.53,8.85,-0.36,1.11,-2.59,-3.62,-3.62,1.42,1.6,2.76,0.63,1.09
,,,UHH07AA1201,13.91,8.19,-1.36,1.12,-1.88,-2.6,-2.6,5.44,5.94,5.94,0.53,1.09
WSAWB20,UMS-QC-09F,038*29*Other *New (P1) -231*Wire-01*0120*T237T225*23032203,UFG42AG0120,10.53,8.99,-0.24,0.71,1.67,-3.09,-3.59,0.83,0.83,1.7,0.69,0.71
2023/3/23 02:36,UFG42AG,,UFG42AG0320,11.25,7.68,-0.39,0.59,-1.72,-2.76,-2.94,-1.02,-1.02,2.33,0.56,0.59
,,,UFG42AG0520,11.56,8.23,-0.16,0.71,-1.64,-3.56,-4.27,-0.54,0.65,1.36,0.71,0.56
,,,UFG42AG0720,12.45,11,-0.57,0.68,-2.28,-4.16,-5.01,0.41,-0.71,1.12,0.59,0.46
,,,UFG42AG0920,12.32,11.26,-0.37,0.78,-2.97,-4.95,-5.48,1.02,1.47,1.47,0.73,0.47
,,,UFG42AG1108,12.52,9.07,-0.8,0.74,-3.09,-5.53,-5.65,3.59,3.98,3.98,0.83,0.51
WSAWB20,UMS-QC-09F,037*28.9*Other *New (P1) -218*Wire-03*0107*T202T236*23032102,UCJFFAG0120,12.26,8.07,1.87,0.52,-1.6,-2.25,-2.49,-2.14,-2.14,3.51,0.41,0.42
2023/3/22 10:25,UCJFFAG,,UCJFFAG0320,12.71,8.82,1.83,0.53,-2.09,-2.16,-2.29,1.44,1.96,2.85,0.44,0.21
,,,UCJFFAG0520,13.64,6.46,1.37,0.66,-2.22,-2.47,-2.64,-0.62,0.86,1.1,0.46,0.29
,,,UCJFFAG0720,13.93,8.99,0.84,0.54,-2.87,-3.73,-3.73,-0.78,0.9,1.52,0.55,0.3
,,,UCJFFAG0920,14.41,8.04,0.21,0.51,-3.61,-3.8,-3.8,1.24,1.61,1.65,0.57,0.44
,,,UCJFFAG1108,14.97,9.12,-0.27,0.63,-3.53,-3.59,-3.59,3.15,4.09,4.09,0.64,0.52
WSAWB20,TSM-QC-Y4B,036*24.9*TM1050 *New (P1) -203*Wire-02*0116*T202T236*23032102,UHIB1AE0120,11.61,7.37,0.24,0.6,3.65,3.65,3.65,-1.09,1.87,2.27,0.27,0.54
2023/3/21 19:24,UHIB1AE,,UHIB1AE0220,11.89,7.09,0.37,0.61,3.39,3.39,3.39,-0.53,1.55,1.9,0.32,0.42
,,,UHIB1AE0320,12.27,7.43,-0.07,0.53,3.8,3.8,3.8,0.95,1.14,1.71,0.35,0.43
,,,UHIB1AE0420,12.52,6.67,0.09,0.67,2.81,2.81,2.81,0.42,0.64,0.87,0.35,0.67
,,,UHIB1AE0520,13,8.55,-1.19,0.69,3.34,3.34,3.34,0.61,0.77,0.8,0.48,0.68
,,,UHIB1AE0720,13.53,9.86,-1.57,0.72,2.35,-2.75,-2.92,0.87,0.89,-1.41,0.51,0.72
,,,UHIB1AE0920,14.47,11,-2.32,0.71,1.7,-2.7,-2.7,1.6,1.64,1.64,0.61,0.57
WSAWB20,UMC-QC-59K,034*28.8*Other *New (P3) -213*Wire-03*0071*T239T240*23031902,UGH95AD0120,10.21,6.46,0.77,0.86,3.1,3.58,3.98,-1.86,2.27,2.57,0.41,0.86
2023/3/20 11:48,UGH95AD,,UGH95AD0320,10.65,6.15,0.41,0.6,2.76,4.17,5.06,1.1,-1.28,-1.28,0.55,0.57
,,,UGH95AD0520,11.37,5.5,-0.14,0.59,1.71,3.45,4.51,1.33,1.33,-1.5,0.59,0.54
,,,UGH95AD0720,11.68,4.98,-0.41,0.76,-1.71,2.14,2.8,1.09,-1.62,-2.78,0.56,0.72
,,,UGH95AD0920,12.37,4.59,-1.06,0.76,-1.51,2.01,3.01,1.39,-1.42,-2.91,0.62,0.64
,,,UGH95AD1108,12.36,5.99,-0.12,0.95,-1.93,-1.93,2.41,3.27,3.36,3.36,0.68,0.95
WSAWB20,TSM-QC-F9S,033*25*Other *New (P1) -166*Wire-02*0104*T239T240*23031902,UHH06AA0120,11.67,8.68,2.62,0.6,1.56,1.56,1.56,-2.81,-2.86,-2.86,0.42,0.45
2023/3/19 20:45,UHH06AA,,UHH06AA0320,12.34,9.21,1.87,0.94,0.83,0.83,1.12,-2,-2,-2,0.45,0.26
,,,UHH06AA0420,12.35,7.38,1.42,0.72,0.97,1.14,1.7,-1.58,-1.97,-2.04,0.35,0.2
,,,UHH06AA0620,12.82,9.03,1.43,1.13,-1.69,-1.99,-1.99,-1,-1,-1.53,0.37,0.2
,,,UHH06AA0820,12.22,10.18,1.51,0.79,-2.53,-3.12,-3.15,1.4,1.4,-1.88,0.39,0.36
,,,UHH06AA1001,13.13,7.92,1.23,0.71,-1.76,-1.76,-1.76,4.53,5.23,5.23,0.54,0.61
WSAWB20,UMC-QC-59K,032*30.9*Other *New (P1) -195*Wire-01*0012*T239T240*23031801,UFEBPAD0120,11.7,9.67,1.77,1.08,2.85,2.85,2.85,-1.97,3.19,3.24,0.4,0.63
2023/3/19 05:32,UFEBPAD,,UFEBPAD0320,12.68,8.71,1.12,1.11,2.66,2.66,2.66,-0.73,1.81,2.56,0.53,0.4
,,,UFEBPAD0520,12.73,8.07,0.48,1.24,1.69,-2.25,-2.25,-0.36,1.76,1.99,0.38,0.45
,,,UFEBPAD0820,12.58,10.43,1.5,1.16,-1.58,-4.02,-5.52,1.28,2.57,2.57,0.49,0.67
,,,UFEBPAD1020,13.26,9.06,0.4,1.06,-2.63,-3.58,-3.58,2.02,3.09,3.09,0.58,0.6
,,,UFEBPAD1201,15.38,11.81,0.7,1.38,-1.53,-4.29,-5.94,8.56,10.26,10.26,0.63,1.38
WSAWB20,DEV-QC-56P,031*30.3*Other *New (P1) -139*Wire-03*0201*T207T034*23031702,UCJFGAD0120,11.06,7.42,0.8,0.49,3.04,3.04,3.04,-1.38,1.74,1.74,0.48,0.48
2023/3/18 13:53,UCJFGAD,,UCJFGAD0320,11.43,8.06,0.76,0.46,2.04,2.04,-2.43,-0.51,0.94,1.41,0.47,0.31
,,,UCJFGAD0520,11.85,7,0.6,0.44,1.57,-2.37,-2.57,-0.59,0.65,0.7,0.5,0.37
,,,UCJFGAD0820,13.71,8.79,-0.43,0.5,-1.7,-3.94,-3.94,-0.73,-1.34,-1.48,0.5,0.49
,,,UCJFGAD1020,14.7,8.99,-0.7,0.76,-3.32,-5.27,-5.27,0.48,-1.29,-1.37,0.56,0.53
,,,UCJFGAD1201,13.83,7.45,-0.59,0.77,-2.05,-3.22,-3.22,4.21,4.52,4.52,0.47,0.67
WSAWB20,DEV-QC-PQK,030*31.4*Other *New (P1) -124*Wire-02*0104*T207T034*23031701,UJD39AH0120,11.15,7.65,1.87,0.62,4.41,4.41,4.41,-1.06,3.02,3.27,0.67,0.62
2023/3/17 22:59,UJD39AH,,UJD39AH0320,11.11,6.22,1.52,0.51,2.92,2.92,2.92,-1.01,1.7,2.24,0.6,0.33
,,,UJD39AH0520,11.49,6.12,1.63,0.52,1.77,-2.49,-2.49,0.92,1.18,1.65,0.56,0.3
,,,UJD39AH0820,13.16,6.47,1.02,0.56,-0.86,-3.78,-3.83,1.23,1.69,1.85,0.67,0.22
,,,UJD39AH1020,12.83,6.73,0.48,0.61,-3.1,-4.68,-4.68,1.59,1.59,1.59,0.64,0.52
,,,UJD39AH1208,12.87,6.45,0.52,0.69,-3.18,-4.79,-4.79,3.56,4.16,4.16,0.65,0.59
WSAWB20,DEV-QC-60H,029*34.1*Other *New (P1) -714*Wire-01*0028*T207T034*23031603,UJC7MAE0120,12.41,7.88,1.6,0.46,1.16,-2.92,-3.12,1.02,2.73,3.18,0.47,0.46
2023/3/17 07:19,UJC7MAE,,UJC7MAE0320,12.33,6.72,1.82,0.45,1.24,-3.63,-3.63,0.64,1.8,2.67,0.55,0.35
,,,UJC7MAE0620,13.29,6.55,1.32,0.38,-1.99,-4.49,-4.49,0.45,1.29,1.75,0.59,0.22
,,,UJC7MAE0820,13.74,8.01,1.27,0.56,-3.73,-6.44,-6.44,0.48,-0.84,-1,0.67,0.36
,,,UJC7MAE1120,13.79,8.07,1.12,0.76,-6.06,-8.58,-8.58,0.74,-1.11,-1.66,0.82,0.53
,,,UJC7MAE1308,14.82,7.46,0.84,0.86,-5.19,-7.44,-7.44,3.49,3.68,3.68,0.63,0.49
WSAWB20,DEV-QC-57M,028*31.4*Other * A-153*Wire-03*0066*T019T242*23031601,UHD87AH0120,10.35,10.42,0.11,1.08,-3.16,-4.47,-5.32,-1.26,3.39,5.47,0.89,1.08
2023/3/16 16:30,UHD87AH,,UHD87AH0320,10.84,8.97,-0.55,1.17,-3.75,-5.28,-5.28,-0.6,1.71,3.82,1.17,0.85
,,,UHD87AH0520,10.55,9.72,0.1,0.91,-4.19,-5.33,-5.64,1.19,1.44,2.34,0.91,0.39
,,,UHD87AH0820,12.19,10.78,-0.12,1.05,-5.02,-6.81,-7.48,0.52,0.81,1.37,1.05,0.18
,,,UHD87AH1020,12.47,9.64,0.11,1,-5.44,-6.85,-6.85,1.31,1.93,2.05,1,0.25
,,,UHD87AH1208,12.11,8.33,-0.62,0.85,-4.74,-5.81,-5.81,3.29,4.11,4.11,0.86,0.5
WSAWB20,DEV-QC-57M,027*31.5*Other *New (P1) -688*Wire-02*0107*T019T242*23031502,UJG3QAE0120,12.31,9.64,1.48,0.91,-2.04,-3,-3,-2.27,2.46,2.85,0.75,0.28
2023/3/16 00:23,UJG3QAE,,UJG3QAE0320,12.9,8.9,0.97,1.13,-2.57,-3.43,-3.43,-1.69,-1.69,2.7,1.13,0.46
,,,UJG3QAE0520,13.15,8.48,0.95,0.87,-2.44,-3.66,-3.66,1.06,1.88,2.34,0.61,0.46
,,,UJG3QAE0820,13.65,11.01,0.85,0.9,-3.81,-5.24,-5.24,1.55,2.06,2.07,0.9,0.37
,,,UJG3QAE1020,14.65,10.3,0.54,1.06,-4.21,-5.28,-5.28,1.41,1.61,1.71,0.88,0.44
,,,UJG3QAE1208,14.21,8.78,0.34,0.93,-3.54,-4.35,-4.35,3.28,3.82,3.82,0.85,0.52
WSAWB20,T01-QC-U07,026*28.1*Other *New (P1) -679*Wire-01*0059*T019T242*23031402,UGIXMAC0120,11.11,7.7,2.3,0.94,2.46,2.46,2.46,-1.29,4.07,4.07,0.91,0.89
2023/3/15 09:10,UGIXMAC,,UGIXMAC0320,12.14,8.08,1.96,0.94,2.02,-2.07,-2.08,-1.06,3.2,3.2,0.88,0.87
,,,UGIXMAC0520,12.51,7.92,2.12,0.88,1.95,-3.18,-3.56,-1.19,2.6,2.6,0.57,0.49
,,,UGIXMAC0720,12.58,8.51,2.26,0.86,-1.88,-4.11,-4.87,1.42,2.33,-2.69,0.72,0.63
,,,UGIXMAC0920,12.77,7.69,1.46,0.9,-2.64,-4.07,-4.23,1.09,1.83,-3.05,0.61,0.64
,,,UGIXMAC1108,13.78,6.34,2.41,1.25,-1.59,-2.32,-2.32,3.45,4.56,4.56,0.46,0.71
WSAWB20,INL-QX-V2F,023*30.1*TM1050 *New (P1) -640*Wire-01*0007*T211T225*23031203,UAE6ZAI0120,11.13,8.3,0.62,1.02,1.93,-2.06,-3.14,-1.22,1.6,-3.05,0.44,0.56
2023/3/13 11:06,UAE6ZAI,,UAE6ZAI0320,11.28,7.8,0.07,0.83,1.65,-2.08,-3.27,-0.83,1.43,1.66,0.48,0.4
,,,UAE6ZAI0520,11.59,6.46,0.57,0.9,-1.55,-2.03,-3.2,-1.04,1.39,-2.02,0.37,0.34
,,,UAE6ZAI0720,11.29,9.57,0.72,0.86,-2.25,-3.52,-5.42,-1.04,-1.04,-2.04,0.33,0.35
,,,UAE6ZAI0920,11.02,9.91,1.2,0.86,-2.25,-4.61,-6.28,-0.9,-1.22,-3.51,0.32,0.53
,,,UAE6ZAI1120,10.51,8.79,1.15,0.87,-2.22,-3.64,-4.24,1.9,2.7,-3.11,0.39,0.71
WSAWB20,TSM-QC-Y4B,022*28.5*TM1050 *New (P1) -624*Wire-03*0018*T017T201*23031102,UGJZTAE0120,10.16,5.65,-0.03,0.89,4.64,6.06,6.37,-1.45,3.1,3.5,0.89,0.66
2023/3/12 17:29,UGJZTAE,,UGJZTAE0320,10.65,5.54,0.05,0.87,4.02,5.37,5.91,0.94,2.33,3.22,0.87,0.59
,,,UGJZTAE0520,10.94,5.39,-0.26,0.84,3.11,4.15,4.82,-1.03,1.63,1.92,0.84,0.34
,,,UGJZTAE0720,11.36,5.89,-0.38,0.77,1.92,2.04,2.13,-0.85,1.14,-1.41,0.77,0.28
,,,UGJZTAE0920,11.73,5.43,-1.23,0.63,1.34,-2.02,-2.84,0.71,-1.32,-1.72,0.3,0.51
,,,UGJZTAE1108,12.89,4.98,-1.43,0.65,1.41,1.52,1.77,3.18,3.99,3.99,0.21,0.65
WSAWB20,UMS-QC-09F,021*30.2*Other *New (P1) -613*Wire-02*0105*T017T201*23031102,UCJFEAD0120,11.4,5.88,1.29,0.93,4.22,4.53,4.91,-0.74,2.53,2.53,0.57,0.47
2023/3/11 23:59,UCJFEAD,,UCJFEAD0320,12.25,5.44,1.29,0.81,3.88,4.25,4.37,0.61,2.22,2.22,0.7,0.43
,,,UCJFEAD0520,11.78,5.08,0.98,0.77,2.55,2.55,2.55,0.58,1.74,1.9,0.53,0.43
,,,UCJFEAD0820,13.88,5.99,0.25,0.77,-1.61,-3.32,-3.74,0.74,1.02,-1.09,0.31,0.23
,,,UCJFEAD1020,14.84,7,-0.01,0.88,-2.81,-4.93,-4.93,1.04,1.04,-1.61,0.46,0.29
,,,UCJFEAD1201,16.49,10.38,-1.04,0.79,-1.37,-1.94,-1.94,3.6,3.86,3.86,0.32,0.54
WSAWB20,DEV-QC-56P,020*31.6*Other *New (P1) -602*Wire-01*0110*T017T201*23031001,UJBCNAH0120,11.6,10.75,0.44,0.5,4.33,4.33,4.33,-0.68,1.89,2.27,0.48,0.5
2023/3/11 08:18,UJBCNAH,,UJBCNAH0320,11.79,10.71,0.25,0.52,3.16,3.16,3.16,1.12,1.38,1.97,0.44,0.26
,,,UJBCNAH0520,12.46,10.7,0.8,0.49,2.81,2.81,-3.36,0.86,1.97,2.32,0.48,0.49
,,,UJBCNAH0820,13.14,12.02,-0.12,0.48,-1.48,-2.94,-4.27,1.06,1.06,1.06,0.47,0.16
,,,UJBCNAH1020,14.16,10.9,-0.93,0.72,-2.27,-3.18,-3.63,1.4,1.4,-1.5,0.32,0.36
,,,UJBCNAH1208,15.16,10.56,-1.5,0.67,-2.91,-3.27,-3.64,3.76,3.76,3.76,0.34,0.53
WSAWB20,UMS-QC-09F,019*30.4*Other *New (P1) -589*Wire-03*0012*T999T999*23031002,UBE5KAA0120,12.25,8.09,-0.92,0.69,1.87,1.99,1.99,-3.05,-3.1,-3.1,0.4,0.44
2023/3/10 17:32,UBE5KAA,,UBE5KAA0320,11.38,8.05,0.11,0.72,1.65,1.65,1.65,-1.54,-1.74,-1.74,0.23,0.23
,,,UBE5KAA0520,11.22,8.19,0.17,0.7,-1.36,-2.32,-2.66,-1.18,-2.06,-2.06,0.33,0.36
,,,UBE5KAA0820,11.15,9.15,-0.07,0.61,-1.75,-2.59,-2.65,-1.18,-1.83,-2.19,0.34,0.4
,,,UBE5KAA1020,11.32,8.56,-0.49,0.54,-2.89,-3.46,-3.46,-1.08,-1.08,-1.7,0.4,0.49
,,,UBE5KAA1201,11.49,6.3,-1.21,1.01,-1.29,2.33,3,5.78,5.78,5.78,0.67,1.05
WSAWB20,TSM-QC-H4N,018*30.7*Other *New (P1) -580*Wire-02*0058*T999T999*23030901,UFJL9AH0120,11.26,6.66,0.79,0.4,1.03,-1.07,-1.74,-2.38,-2.38,-2.38,0.22,0.47
2023/3/10 02:18,UFJL9AH,,UFJL9AH0320,11.17,5.17,0.99,0.34,0.85,-1.35,-1.43,1.13,-1.31,1.82,0.28,0.27
,,,UFJL9AH0520,11.08,5.26,1.13,0.41,-0.93,-2.25,-2.39,-0.66,-0.89,0.9,0.26,0.18
,,,UFJL9AH0820,11.46,8.02,1.06,0.43,-3.24,-5.08,-5.38,-0.99,-1.22,-1.37,0.43,0.21
,,,UFJL9AH1020,11.47,6.48,0.4,0.56,-4.21,-5.6,-5.6,0.48,-1.37,-2.12,0.54,0.42
,,,UFJL9AH1208,12.55,7.85,0.17,0.78,-1.69,-2.33,-2.33,5.47,5.86,5.86,0.36,0.82
WSAWB20,TSM-QC-H4N,017*30.1*Other *New (P1) -570*Wire-01*0073*T999T999*23030802,UAGHJAH0120,10.42,11.86,0.51,0.57,3.15,-5.07,-7.52,-2.3,-2.3,3.06,0.66,0.52
2023/3/9 11:23,UAGHJAH,,UAGHJAH0320,10.47,11.99,0.44,0.68,3.21,-5.25,-7.64,-0.87,-1.31,2.69,0.7,0.36
,,,UAGHJAH0520,10.62,12.79,0.76,0.73,2.62,-5.61,-8.41,-0.97,-1.56,1.94,0.68,0.32
,,,UAGHJAH0720,11.16,13.99,0.58,0.71,-3.48,-6.66,-9.61,1.2,-1.32,1.62,0.68,0.39
,,,UAGHJAH0920,10.53,13.42,0.2,0.82,-4.37,-7.07,-8.99,-0.99,-1.12,-1.12,0.77,0.46
,,,UAGHJAH1120,11.33,10.18,-0.41,0.78,-3.34,-5.5,-7.02,2.87,2.87,2.87,0.68,0.43
WSAWB20,TSM-QC-Y5B,016*28.6*TM1050 *New (P1) -555*Wire-03*0031*T027T028*23030802,UHIA7AE0120,11.4,9.19,0.54,0.83,-1.27,-2.05,-2.05,-1.2,2.05,2.07,0.63,0.64
2023/3/8 20:12,UHIA7AE,,UHIA7AE0320,11.83,8.77,0.78,0.72,-1.36,-2,-2.03,-0.87,1.6,1.6,0.47,0.58
,,,UHIA7AE0520,12.2,10.91,0.39,0.77,-1.94,-3.06,-4.06,-1.04,-1.64,-1.64,0.35,0.63
,,,UHIA7AE0720,12.39,11.89,0.4,0.75,-2.73,-4.61,-5.97,-1.26,-2.43,-3.39,0.31,0.64
,,,UHIA7AE0920,13.03,12.46,-0.63,0.86,-4.12,-5.97,-6.93,1.02,-2.59,-3.57,0.34,0.82
